city,name,displayName,region,starRating,userRating,numReviews,userRatingInfo,latitude,longitude,hotelFeatures,prices
Palembang,Circle One,Circle One,"Ilir Timur I, Palembang",0.0,8.4,53.0,Mengesankan,-2.9809852989955057,104.76274398216763,Bayar saat Check-in,670000
Palembang,Desilva Bandara,Desilva Bandara,"Sukarame, Palembang",2.0,8.3,6.0,Mengesankan,-2.9168753418862003,104.71402734518053,"Bayar saat Check-in, Teras rooftop, Check-out ekspress",360000
Palembang,OYO 1389 Hotel Carissima,OYO 1389 Hotel Carissima,"Ilir Timur I, Palembang",1.0,7.6,61.0,Nyaman,-2.975123874142169,104.74936504662708,"Bayar saat Check-in, Check-out ekspress",315989
Palembang,OYO 90226 Penginapan Sederhana Syariah,OYO 90226 Penginapan Sederhana Syariah,"Ilir Timur II, Palembang",1.0,8.5,53.0,Mengesankan,-2.9538829,104.7507789,"Bayar saat Check-in, Check-out ekspress",221467
Palembang,roriz house palembang,roriz house palembang,"Sukarame, Palembang",0.0,,3.0,,-2.9451823104097223,104.7333664300148,Bayar saat Check-in,620000
Palembang,Wisma Cendana Syariah,Wisma Cendana Syariah,"Ilir Timur II, Palembang",0.0,8.7,76.0,Mengesankan,-2.946830980070628,104.74876329302788,"Bayar saat Check-in, Dapur kecil, Teras rooftop, Check-out ekspress",290000
Palembang,Collection O 90428 Remington Hotel,Collection O 90428 Remington Hotel,"Ilir Timur II, Palembang",0.0,8.5,34.0,Mengesankan,-2.9693089,104.776883,"Bayar saat Check-in, Check-out ekspress",544216
Palembang,D'Paragon Dwikora,D'Paragon Dwikora,"Ilir Barat I, Palembang",0.0,7.8,449.0,Nyaman,-2.9718874,104.74145870000008,,1100000
Palembang,OYO 1868 Penginapan Sekip,OYO 1868 Penginapan Sekip,"Ilir Timur II, Palembang",0.0,7.8,32.0,Nyaman,-2.9696145,104.7518904,"Bayar saat Check-in, Check-out ekspress",308870
Palembang,OYO 2177 Trikora Indah Residence Palembang,OYO 2177 Trikora Indah Residence Palembang,"Ilir Barat I, Palembang",1.0,7.3,96.0,Nyaman,-2.9678487900333663,104.73967932484275,"Bayar saat Check-in, Check-out ekspress",261348
Palembang,OYO 91680 Hotel Mentari,OYO 91680 Hotel Mentari,"Sukarame, Palembang",0.0,,1.0,,-2.9370801,104.7276898,"Bayar saat Check-in, Check-out ekspress",239052
Palembang,Hotel Grand Putri Sriwijaya Syariah,Hotel Grand Putri Sriwijaya Syariah,"Plaju, Palembang",0.0,8.4,83.0,Mengesankan,-3.029772592299245,104.7892886631946,Bayar saat Check-in,610000
Palembang,D'Paragon Trikora,D'Paragon Trikora,"Ilir Barat I, Palembang",0.0,8.0,620.0,Nyaman,-2.9677318,104.73542709999992,,1080001
Palembang,OYO 90412 My Kost,OYO 90412 My Kost,"Ilir Timur I, Palembang",0.0,7.1,34.0,Nyaman,-2.9730339,104.7506975,"Bayar saat Check-in, Check-out ekspress",315700
Palembang,Green Guesthouse,Green Guesthouse,"Sukarame, Palembang",0.0,8.5,11.0,Mengesankan,-2.9190729,104.7080964,Check-out ekspress,270000
Palembang,OYO 91160 Wisma Srijaya Syariah,OYO 91160 Wisma Srijaya Syariah,"Ilir Barat I, Palembang",1.5,7.6,137.0,Nyaman,-2.9622361034123825,104.72045123577118,"Bayar saat Check-in, Check-out ekspress",117340
Palembang,OYO 91805 Hotel Wisma Bari,OYO 91805 Hotel Wisma Bari,"Ilir Timur I, Palembang",0.0,,3.0,,-2.9824573,104.7584975,Check-out ekspress,366786
Bogor,Lorin Sentul Hotel,Lorin Sentul Hotel,"Sentul, Bogor",4.0,7.9,9907.0,Nyaman,-6.5315578986993374,106.85598883068847,"Panahan, Aerobik, Bilyar, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",2449000
Bogor,ASTON Sentul Lake Resort & Conference Center,ASTON Sentul Lake Resort & Conference Center,"Sentul, Bogor",4.0,8.5,4138.0,Mengesankan,-6.587060849017382,106.8824458134918,"Penitipan anak, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",6744845
Bogor,Grand Savero Hotel Bogor,Grand Savero Hotel Bogor,"Padjajaran, Bogor",4.0,8.5,6859.0,Mengesankan,-6.596488,106.804846,Bar di kolam renang,3163000
Bogor,R Hotel Rancamaya,R Hotel Rancamaya,"Bogor Selatan, Bogor",4.0,8.8,5631.0,Mengesankan,-6.659211,106.823043,"Panahan, Basket, Tunggang kuda, Tennis meja, Lapangan golf, Lapangan tennis outdoor, Pusat kebugaran, Bar",5398800
Bogor,Horison Ultima Bhuvana Ciawi,Horison Ultima Bhuvana Ciawi,"Ciawi, Bogor",4.0,8.5,1192.0,Mengesankan,-6.6611562,106.85389770000006,Klub anak,5800000
Bogor,Novotel Bogor Golf Resort & Convention Center,Novotel Bogor Golf Resort & Convention Center,"Bogor Raya, Bogor",5.0,8.4,3630.0,Mengesankan,-6.604141,106.836877,"Golf, Area main anak, Check-out ekspress",6184297
Bogor,ibis Styles Bogor Raya,ibis Styles Bogor Raya,"Bogor Raya, Bogor",4.0,8.8,6948.0,Mengesankan,-6.604849,106.837198,"Golf, Check-out ekspress",2217997
Bogor,Lorin Sentul Hotel,Lorin Sentul Hotel,"Sentul, Bogor",4.0,7.9,9907.0,Nyaman,-6.5315578986993374,106.85598883068847,"Panahan, Aerobik, Bilyar, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",2449000
Bogor,THE 1O1 Bogor Suryakancana,THE 1O1 Bogor Suryakancana,"Jalan Suryakencana, Bogor",4.0,8.7,8788.0,Mengesankan,-6.607528257682807,106.80296003635408,"Aerobik, Klub anak, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",3448000
Bogor,Savero Style Bogor,Savero Style Bogor,"Padjajaran, Bogor",2.0,8.5,3899.0,Mengesankan,-6.5937674,106.8045138,"Layanan pijat, Teras rooftop, Spa",1900000
Bogor,Swiss-Belcourt Bogor,Swiss-Belcourt Bogor,"Tanah Sareal, Bogor",3.0,8.0,17.0,Nyaman,-6.5535235,106.7819359,"Pengering pakaian, Antar-jemput bandara",2019000
Bogor,The Highland Park Resort Bogor,The Highland Park Resort Bogor,"Ciapus, Bogor",3.0,8.5,1263.0,Mengesankan,-6.658037,106.729335,"Lapangan golf, Layanan pijat, Bilyar, Spa, Bar",8593750
Bogor,Padjadjaran Suites Resort & Convention Hotel,Padjadjaran Suites Resort & Convention Hotel,"Bogor Nirwana Residence, Bogor",4.0,8.2,4307.0,Nyaman,-6.640523,106.786538,"Darts, Bersepeda atau bersepeda gunung, Tennis meja, Bilyar, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran",2156000
Bogor,Arch Hotel Bogor,Arch Hotel Bogor,"Padjajaran, Bogor",3.5,8.3,6116.0,Mengesankan,-6.578538,106.807873,"Layanan pijat, Pusat kebugaran, Spa",1770000
Bogor,Padjadjaran Hotel,Padjadjaran Hotel,"Padjajaran, Bogor",4.0,8.2,5438.0,Nyaman,-6.57699136505589,106.806938946247,,1950000
Bogor,The Sahira Hotel ( Syariah Hotel ),The Sahira Hotel ( Syariah Hotel ),"Tanah Sareal, Bogor",4.0,8.7,2959.0,Mengesankan,-6.574910341703628,106.79993838071825,"Bayar saat Check-in, Area main anak, Pusat kebugaran, Aksesibel bagi penyandang disabilitas",3000000
Bogor,Green Forest Bogor,Green Forest Bogor,"Bogor Selatan, Bogor",4.0,7.9,1634.0,Nyaman,-6.649556,106.805998,"Badminton, Basket, Ruang santai, Bersepeda atau bersepeda gunung, Tunggang kuda, Fasilitas bisnis, Lapangan tennis outdoor, Aksesibel bagi penyandang disabilitas",2050000
Bogor,Izi Hotel,Izi Hotel,"Pakuan, Bogor",2.5,8.0,8232.0,Nyaman,-6.60548629470116,106.8127867962952,"Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Check-out ekspress",1426700
Bogor,Lido Lake Resort by MNC Hotel,Lido Lake Resort by MNC Hotel,"Lido, Bogor",4.0,8.4,1184.0,Mengesankan,-6.7448904,106.80795,"Area main anak, Pusat kebugaran, Bar di kolam renang, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Area piknik, Pusat kebugaran, Bar",6787200
Bogor,Royal Hotel Bogor,Royal Hotel Bogor,"Juanda, Bogor",4.0,8.3,4036.0,Mengesankan,-6.60375499725342,106.795768737793,"Bayar saat Check-in, Penitipan anak, Kursi berjemur pantai, Teras rooftop, Spa",2790000
Bogor,Hotel Permata Bogor,Hotel Permata Bogor,"Padjajaran, Bogor",3.0,8.3,4601.0,Mengesankan,-6.597454966707796,106.80504772883604,"Sewa mobil, Layanan pijat, Pusat kebugaran, Pusat kebugaran",2008500
Bogor,Onih Hotel,Onih Hotel,"Juanda, Bogor",3.0,8.6,1574.0,Mengesankan,-6.601645898352122,106.79454177618028,,1825000
Bogor,Citrus-house,Citrus-house,"Bogor Timur, Bogor",1.0,8.7,3476.0,Mengesankan,-6.607841899999999,106.81917470000008,Check-out ekspress,1485000
Bogor,New Green Sentul Resort & Hotel,New Green Sentul Resort & Hotel,"Sentul, Bogor",1.0,8.0,1098.0,Nyaman,-6.5367916,106.86299140000006,"Aktivitas outdoor, Area main anak, Klub anak, Sewa mobil, Layanan pijat, Spa, Bar",1548000
Bogor,Sahira Butik Hotel (Syariah Hotel),Sahira Butik Hotel Paledang,"Juanda, Bogor",3.0,8.6,1818.0,Mengesankan,-6.600951,106.794146,"Area main anak, Klub anak, Sewa mobil, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Pusat kebugaran",1650000
Bogor,Sahira Butik Pakuan (Syariah Hotel),Sahira Butik Pakuan (Syariah Hotel),"Pakuan, Bogor",3.0,8.7,1029.0,Mengesankan,-6.606828199999999,106.81060690000004,"Area main anak, Kursi berjemur tepi kolam",2070000
Bogor,Pelindo Residence (Syariah),Pelindo Residence (Syariah),"Ciawi, Bogor",3.0,8.6,548.0,Mengesankan,-6.655413999999999,106.85562900000002,"Basket, Ruang santai, Tennis meja, Bilyar, Teras rooftop, Fasilitas bisnis, Lapangan tennis outdoor, Aksesibel bagi penyandang disabilitas",1120000
Bogor,The Village Resort Bogor By Waringin Hospitality,The Village Resort Bogor By Waringin Hospitality,"Caringin, Bogor",2.0,7.7,182.0,Nyaman,-6.713184773305533,106.86060239384848,Check-out ekspress,8260000
Bogor,Rizen Padjadjaran Hotel,Rizen Padjadjaran Hotel,"Pakuan, Bogor",3.0,8.2,756.0,Nyaman,-6.603978,106.808952,,1273784
Bogor,Light Box,Light Box,"Padjajaran, Bogor",2.0,8.2,207.0,Nyaman,-6.591992625667621,106.80558941356124,"Penitipan sepeda, Check-out ekspress",1176000
Bogor,Sienna Residence,Sienna Residence,"Ciomas, Bogor",0.0,8.8,49.0,Mengesankan,-6.574108900000001,106.7508688,Bayar saat Check-in,1928000
Bogor,CICO Resort (Cottage & Convention),CICO Resort (Cottage & Convention),"Bogor Utara, Bogor",1.0,8.5,203.0,Mengesankan,-6.590313,106.83264,"Badminton, Basket, Volley, Karaoke, Area main anak",2826088
Bogor,Polaz  Bed & Brew,Polaz  Bed & Brew,"Bogor Utara, Bogor",1.0,8.5,395.0,Mengesankan,-6.581343,106.816714,Check-out ekspress,575000
Semarang,Po Hotel (FKA Crowne Plaza Semarang),Po Hotel (FKA Crowne Plaza Semarang),"Semarang Tengah, Semarang",5.0,8.4,2265.0,Mengesankan,-6.9786231,110.41565709999998,"Tanda khusus bagi tuna netra, Sewa mobil, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran",55888000
Semarang,Gumaya Tower Hotel Semarang,Gumaya Tower Hotel Semarang,"Semarang Tengah, Semarang",5.0,8.8,4521.0,Mengesankan,-6.977311,110.420059,"Golf mini, Restoran show cooking, Area main anak, Layanan pijat, Pusat kebugaran, Sauna, Spa, Bar",5300000
Semarang,Amanda Hills Bandungan,Amanda Hills Bandungan,"Bandungan, Semarang",3.0,8.1,3052.0,Nyaman,-7.219995,110.360637,"Volley, Restoran show cooking, Bersepeda atau bersepeda gunung, Tennis, Ruangan game, Lapangan tennis outdoor, Aksesibel bagi penyandang disabilitas, Check-out ekspress",1360000
Semarang,Hotel Ciputra Semarang managed by Swiss-Belhotel International,Hotel Ciputra Semarang managed by Swiss-Belhotel International,"Semarang Tengah, Semarang",5.0,8.6,7507.0,Mengesankan,-6.988595,110.423799,"Layanan pijat, Pusat kebugaran, Spa, Bar",4060000
Semarang,Grand Candi Hotel Semarang,Grand Candi Hotel Semarang,"Candisari, Semarang",5.0,8.3,3942.0,Mengesankan,-7.016298,110.422818,"Aerobik, Tennis meja, Fasilitas bisnis, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",5400000
Semarang,Whiz Hotel Pemuda Semarang,Whiz Hotel Pemuda Semarang,"Semarang Tengah, Semarang",2.0,8.3,16763.0,Mengesankan,-6.97778,110.415086,,2020000
Semarang,HA-KA Simpang Lima Hotel Semarang,HA-KA Simpang Lima Hotel Semarang,"Semarang Tengah, Semarang",3.0,8.4,5238.0,Mengesankan,-6.993303,110.429122,,2424483
Semarang,Metro Park View Hotel,Metro Park View Hotel,"Semarang Tengah, Semarang",4.0,8.6,8886.0,Mengesankan,-6.971200199999999,110.4232794,"Bersepeda atau bersepeda gunung, Tennis meja, Area main anak, Klub anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",3924375
Semarang,Metro Park View Hotel,Metro Park View Hotel,"Semarang Tengah, Semarang",4.0,8.6,8886.0,Mengesankan,-6.971200199999999,110.4232794,"Bersepeda atau bersepeda gunung, Tennis meja, Area main anak, Klub anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",3924375
Semarang,Golden City Hotel and Convention Center,Golden City Hotel and Convention Center,"Kota Lama, Semarang",4.0,8.5,708.0,Mengesankan,-6.967673,110.430668,"Antar-jemput bandara, Pusat kebugaran, Bar",2898000
Semarang,Horison Kota Lama Semarang,Horison Kota Lama Semarang,"Semarang Timur, Semarang",3.0,8.2,4984.0,Nyaman,-6.969023,110.431358,"Bar, Teras rooftop, Check-out ekspress, Bar",2365200
Semarang,Golden City Hotel and Convention Center,Golden City Hotel and Convention Center,"Kota Lama, Semarang",4.0,8.5,708.0,Mengesankan,-6.967673,110.430668,"Antar-jemput bandara, Pusat kebugaran, Bar",2898000
Semarang,Wimarion Hotel Semarang,Wimarion Hotel Semarang,"Candisari, Semarang",4.0,8.6,2494.0,Mengesankan,-7.007911018174739,110.41825745254756,"Bayar saat Check-in, Winery, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",3080000
Semarang,Hotel Dafam Semarang,Hotel Dafam Semarang,"Semarang Tengah, Semarang",4.0,8.3,6323.0,Mengesankan,-6.979482,110.411366,"Tennis meja, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Jacuzzi, Spa, Pusat kebugaran, Bar",2500000
Semarang,The Azana Hotel Airport Semarang,The Azana Hotel Airport Semarang,"Semarang Barat, Semarang",4.0,8.4,1094.0,Mengesankan,-6.9850258,110.38479559999996,"Karaoke, Teras rooftop, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Bar",2175528
Semarang,Amanda Hills Bandungan,Amanda Hills Bandungan,"Bandungan, Semarang",3.0,8.1,3052.0,Nyaman,-7.219995,110.360637,"Volley, Restoran show cooking, Bersepeda atau bersepeda gunung, Tennis, Ruangan game, Lapangan tennis outdoor, Aksesibel bagi penyandang disabilitas, Check-out ekspress",1360000
Semarang,Hotel Citradream Semarang,Hotel Citradream Semarang,"Semarang Tengah, Semarang",2.0,8.4,7607.0,Mengesankan,-6.981019,110.410395,,1358922
Semarang,Citrip Hotel Simpang Lima (FKA CityOne),Citrip Hotel Simpang Lima (FKA CityOne),"Semarang Tengah, Semarang",2.0,8.2,1593.0,Nyaman,-6.989578,110.427384,"Sewa mobil, Layanan pijat, Spa",1858000
Semarang,Grand Panorama Hotel,Grand Panorama Hotel,"Bandungan, Semarang",1.0,8.1,1349.0,Nyaman,-7.204250616736443,110.39090657867094,Pusat kebugaran,876000
Semarang,Hotel Grasia,Hotel Grasia,"Gajahmungkur, Semarang",3.0,8.1,3020.0,Nyaman,-7.004583,110.409617,"Restoran show cooking, Jemputan stasiun kereta, Fasilitas bisnis, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas",2201578
Semarang,Hotel Dalu Semarang,Hotel Dalu Semarang,"Pedurungan, Semarang",2.0,8.3,1743.0,Mengesankan,-7.006575937467707,110.45753002166748,"Jemputan stasiun kereta, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas",938900
Semarang,Candiview Hotel Semarang,Candiview Hotel Semarang,"Gajahmungkur, Semarang",2.0,8.3,4643.0,Mengesankan,-7.002187,110.409583,"Antar-jemput bandara, Bar",1900000
Semarang,Hotel Pantes Candi Simpang Lima,Hotel Pantes Candi Simpang Lima,"Candisari, Semarang",1.0,8.1,1490.0,Nyaman,-7.0097864,110.4254407,"Jemputan stasiun kereta, Kursi berjemur, Aksesibel bagi penyandang disabilitas, Check-out ekspress",1359000
Semarang,Terra Cassa Hotel,Terra Cassa Hotel,"Bandungan, Semarang",3.0,8.5,2060.0,Mengesankan,-7.223311,110.366437,,2040000
Yogyakarta,INNSIDE by Melia Yogyakarta,INNSIDE by Melia Yogyakarta,"Depok, Yogyakarta",4.0,8.6,4719.0,Mengesankan,-7.766981400000001,110.4316149,"Darts, Restoran show cooking, Bilyar, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",3820000
Yogyakarta,Melia Purosani Yogyakarta,Melia Purosani Yogyakarta,"Jalan Malioboro, Yogyakarta",5.0,8.7,3505.0,Mengesankan,-7.797229,110.368786,"Bar, Sewa mobil, Bilyar, Sauna, Bar",8800000
Yogyakarta,The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,"Mantrijeron, Yogyakarta",4.0,8.8,6562.0,Mengesankan,-7.81465,110.36539,"Sewa mobil, Bar di kolam renang, Antar-jemput bandara, Spa",5288750
Yogyakarta,Sheraton Mustika Yogyakarta Resort & Spa,Sheraton Mustika Yogyakarta Resort & Spa,"Depok, Yogyakarta",5.0,8.5,2337.0,Mengesankan,-7.781744,110.428075,"Restoran show cooking, Bar, Pengering pakaian, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",3660252
Yogyakarta,Yogyakarta Marriott Hotel,Yogyakarta Marriott Hotel,"Depok, Yogyakarta",5.0,9.0,3200.0,Mengesankan,-7.761495867607936,110.39822458369964,"Restoran show cooking, Winery, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",5432900
Yogyakarta,Sheraton Mustika Yogyakarta Resort & Spa,Sheraton Mustika Yogyakarta Resort & Spa,"Depok, Yogyakarta",5.0,8.5,2337.0,Mengesankan,-7.781744,110.428075,"Restoran show cooking, Bar, Pengering pakaian, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",3660252
Yogyakarta,Royal Ambarrukmo Yogyakarta,Royal Ambarrukmo Yogyakarta,"Depok, Yogyakarta",5.0,9.0,4186.0,Mengesankan,-7.782973251012492,110.40316773016356,"Panahan, Restoran show cooking, Bersepeda atau bersepeda gunung, Area main anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",7153024
Yogyakarta,ARTOTEL Suites Bianti Yogyakarta,ARTOTEL Suites Bianti Yogyakarta,"Gondokusuman, Yogyakarta",5.0,8.8,250.0,Mengesankan,-7.7828827,110.3818613,"Winery, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Bar",6030000
Yogyakarta,The Alana Yogyakarta Hotel & Convention Center,The Alana Yogyakarta Hotel & Convention Center,"Ngaglik, Yogyakarta",4.0,8.8,6564.0,Mengesankan,-7.739352,110.377259,"Aksesibel bagi penyandang disabilitas, Bar",4293000
Yogyakarta,Yellow Star Ambarukmo Hotel,Yellow Star Ambarukmo Hotel,"Depok, Yogyakarta",3.0,8.4,8527.0,Mengesankan,-7.783328000000002,110.39758899999993,"Penitipan anak, Sewa mobil, Layanan pijat, Spa",2400000
Yogyakarta,Hyatt Regency Yogyakarta,Hyatt Regency Yogyakarta,"Ngaglik, Yogyakarta",5.0,8.9,3711.0,Mengesankan,-7.74094043204933,110.373909473419,"Tennis meja, Lapangan golf, Tennis, Klub anak, Bilyar, Bar di kolam renang, Pusat kebugaran, Bar",5515796
Yogyakarta,Hotel Dafam Fortuna Seturan,Hotel Dafam Fortuna Seturan,"Seturan, Yogyakarta",4.0,8.5,8044.0,Mengesankan,-7.76561,110.410881,"Penitipan anak, Sewa mobil, Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa, Bar",2179998
Yogyakarta,eL Hotel Royale Yogyakarta Malioboro,eL Hotel Royale Yogyakarta Malioboro,"Jalan Malioboro, Yogyakarta",4.0,8.7,1881.0,Mengesankan,-7.7937449,110.36499779999995,"Penyewaan sepeda, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Spa",9780000
Yogyakarta,Grand Mercure Yogyakarta Adi Sucipto,Grand Mercure Yogyakarta Adi Sucipto,"Depok, Yogyakarta",5.0,8.6,2186.0,Mengesankan,-7.783458,110.392004,,3896549
Yogyakarta,Malyabhara Hotel,Malyabhara Hotel,"Jalan Malioboro, Yogyakarta",3.0,8.0,11.0,Nyaman,-7.7934831,110.3661721,,5030000
Yogyakarta,The Rich Jogja Hotel,The Rich Jogja Hotel,"Mlati, Yogyakarta",4.0,8.5,9233.0,Mengesankan,-7.752580999999978,110.36108874603268,"Tanda khusus bagi tuna netra, Restoran show cooking, Bilyar, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",3849999
Yogyakarta,Lafayette Boutique Hotel,Lafayette Boutique Hotel,"Depok, Yogyakarta",5.0,8.8,4897.0,Mengesankan,-7.759281,110.387459,"Jemputan stasiun kereta, Penitipan anak, Sewa mobil, Layanan pijat, Pusat kebugaran, Check-out ekspress, Spa, Pusat kebugaran",6348000
Yogyakarta,Grand Diamond Hotel Yogyakarta,Grand Diamond Hotel Yogyakarta,"Depok, Yogyakarta",4.0,8.5,3220.0,Mengesankan,-7.782487,110.423852,"Sewa mobil, Fasilitas bisnis",2379998
Yogyakarta,Indoluxe Hotel Jogjakarta,Indoluxe Hotel Jogjakarta,"Ngaglik, Yogyakarta",4.0,8.7,6240.0,Mengesankan,-7.750694,110.371717,"Sewa mobil, Pusat kebugaran, Teras rooftop, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",2800000
Yogyakarta,Harper Malioboro Yogyakarta by ASTON,Harper Malioboro Yogyakarta by ASTON,"Jetis, Yogyakarta",4.0,8.8,4811.0,Mengesankan,-7.784741,110.367112,"Sewa mobil, Layanan pijat",8307692
Yogyakarta,favehotel Kusumanegara,favehotel Kusumanegara,"Umbulharjo, Yogyakarta",3.0,8.2,5528.0,Nyaman,-7.801641892773746,110.38823737116392,"Layanan pijat, Spa",3000000
Yogyakarta,Next Hotel Yogyakarta,Next Hotel Yogyakarta,"Depok, Yogyakarta",4.0,7.9,85.0,Nyaman,-7.780946799999998,110.418641,"Bayar saat Check-in, Ruang santai, Bar, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",2636666
Yogyakarta,PORTA by The Ambarrukmo,PORTA by The Ambarrukmo,"Depok, Yogyakarta",3.0,8.9,1026.0,Mengesankan,-7.776703200000001,110.381978,"Restoran show cooking, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Sauna, Check-out ekspress, Bar",4000000
Yogyakarta,ARTOTEL Suites Bianti Yogyakarta,ARTOTEL Suites Bianti Yogyakarta,"Gondokusuman, Yogyakarta",5.0,8.8,250.0,Mengesankan,-7.7828827,110.3818613,"Winery, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Bar",6030000
Yogyakarta,"KIMAYA Sudirman Yogyakarta, By HARRIS","KIMAYA Sudirman Yogyakarta, By HARRIS","Gondokusuman, Yogyakarta",4.0,8.6,379.0,Mengesankan,-7.782718699999998,110.3777969,"Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",2996000
Yogyakarta,Sahid Raya Hotel & Convention Yogyakarta,Sahid Raya Hotel & Convention Yogyakarta,"Depok, Yogyakarta",4.0,7.9,4536.0,Nyaman,-7.779828,110.414337,,2184000
Yogyakarta,Yellow Star Ambarukmo Hotel,Yellow Star Ambarukmo Hotel,"Depok, Yogyakarta",3.0,8.4,8527.0,Mengesankan,-7.783328000000002,110.39758899999993,"Penitipan anak, Sewa mobil, Layanan pijat, Spa",2400000
Yogyakarta,Prime Plaza Hotel Jogjakarta,Prime Plaza Hotel Jogjakarta,"Gejayan, Yogyakarta",4.0,8.8,3042.0,Mengesankan,-7.77732899907829,110.389047861099,"Basket, Aerobik, Restoran show cooking, Ruang santai, Bersepeda atau bersepeda gunung, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",3182400
Yogyakarta,Yellow Star Gejayan Hotel,Yellow Star Gejayan Hotel,"Gejayan, Yogyakarta",3.0,8.5,9356.0,Mengesankan,-7.77139,110.389811,"Sewa mobil, Teras rooftop, Aksesibel bagi penyandang disabilitas, Check-out ekspress",2379000
Yogyakarta,The Jayakarta Yogyakarta Hotel & Spa,The Jayakarta Yogyakarta Hotel & Spa,"Depok, Yogyakarta",4.0,8.3,4811.0,Mengesankan,-7.78345457624549,110.419667959213,"Ruang santai, Pemancingan, Bilyar, Fasilitas bisnis, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",2928000
Yogyakarta,Greenhost Boutique Hotel,Greenhost Boutique Hotel,"Jalan Prawirotaman, Yogyakarta",3.0,8.7,7193.0,Mengesankan,-7.820081,110.369119,"Restoran show cooking, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas, Bar",2825000
Yogyakarta,Grand Kangen Hotel Urip Sumoharjo Yogyakarta,Grand Kangen Hotel Urip Sumoharjo Yogyakarta,"Gondokusuman, Yogyakarta",3.0,8.5,9159.0,Mengesankan,-7.7831141,110.3869588,"Sewa mobil, Layanan pijat, Spa",2784088
Yogyakarta,Patra Malioboro Hotel,Patra Malioboro Hotel,"Jalan Malioboro, Yogyakarta",3.0,8.9,665.0,Mengesankan,-7.7917305,110.3637213,"Penitipan sepeda, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas",5000000
Yogyakarta,Grand Rohan Jogja,Grand Rohan Jogja,"Banguntapan, Yogyakarta",4.0,8.7,340.0,Mengesankan,-7.7983109,110.4051346,"Area main anak, Sewa mobil, Antar-jemput bandara",8574900
Yogyakarta,KJ Hotel Yogyakarta,KJ Hotel Yogyakarta,"Jalan Prawirotaman, Yogyakarta",4.0,8.7,3385.0,Mengesankan,-7.822790903967212,110.36712925606685,"Restoran show cooking, Bersepeda atau bersepeda gunung, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",3246318
